created_at,id,source,text,screen_name,coordinates.long,coordinates.lat,place.country_code,place.name,place.place_type,place.log1,place.lat1,place.log2,place.lat2,place.log3,place.lat3,place.log4,place.lat4,hash_tags,urls,user_mentions,symbols
Sat Jul 31 11:47:28 +0000 2021,1421437353579581441,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @harusakiair2434: おはよう、唯 あ,d_shirose_,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[{"screen_name": "harusakiair2434"- "name": "\u6625\u5d0e\u30a8\u30a2\u30eb@\u306b\u3058\u3055\u3093\u3058"- "id": 1004740613814681601- "id_str": "1004740613814681601"- "indices": [3- 19]}],[]
Sat Jul 31 11:47:28 +0000 2021,1421437353567002625,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,今の日本チームマジで頼もしいし、強いわ これまでの日本サッカーとほんと違う #サッカー,MJikyo,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [38- 43]}],[],[],[]
Sat Jul 31 11:47:28 +0000 2021,1421437354116468737,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,ほんとタフなゲームだった💦 🇳🇿マジで強かった❗️ 観てるだけでこんなしんどいんだから選手達は本当すごいな👏 日本🇯🇵お疲れ様でした‼️ #サッカー,chario927,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [70- 75]}],[],[],[]
Sat Jul 31 11:47:28 +0000 2021,1421437353994846213,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @asahibeer_jp: 今日まで前を向いて走り続けてきた選手たち #その輝きに乾杯 #選手にエールを フォロー＆引用RTで応援・感動メッセージを贈って選手の頑張りを讃えよう！　抽選で100名様に #スーパードライ 24本プレゼント　RTで乾杯LIVE情報お届け #…,matsui24023478,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u305d\u306e\u8f1d\u304d\u306b\u4e7e\u676f"- "indices": [39- 47]}- {"text": "\u9078\u624b\u306b\u30a8\u30fc\u30eb\u3092"- "indices": [48- 56]}- {"text": "\u30b9\u30fc\u30d1\u30fc\u30c9\u30e9\u30a4"- "indices": [105- 113]}],[],[{"screen_name": "asahibeer_jp"- "name": "\u30a2\u30b5\u30d2\u30d3\u30fc\u30eb ASAHIBEER"- "id": 561669474- "id_str": "561669474"- "indices": [3- 16]}],[]
Sat Jul 31 11:47:28 +0000 2021,1421437354242236423,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,なんか、、泣きそう、、 #サッカー,712fEmQuF99lw2w,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [12- 17]}],[],[],[]
Sat Jul 31 11:47:28 +0000 2021,1421437354422587392,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @Tokyo2020jp: 🔴速報🔴 #陸上競技 走幅跳 橋岡 優輝選手が決勝進出！ #Tokyo2020 #オリンピック https://t.co/vLu9QT6gUH,K06260626K,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u9678\u4e0a\u7af6\u6280"- "indices": [23- 28]}- {"text": "Tokyo2020"- "indices": [49- 59]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [60- 67]}],[],[{"screen_name": "Tokyo2020jp"- "name": "Tokyo 2020"- "id": 313297298- "id_str": "313297298"- "indices": [3- 15]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437354514866178,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,日本勝利 PKは身体に悪いな #サッカー,vsuly3,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [16- 21]}],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437354598825988,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @livedoornews: 【東京五輪速報】男子サッカー 準々決勝 試合終了 守護神・谷晃生がPKストップ！ 日本、ベスト4進出！準決勝でスペインと対戦へ！！ #サッカー #Tokyo2020 写真：Getty Images https://t.co/3ISquYn…,C_AylLune_C,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [86- 91]}- {"text": "Tokyo2020"- "indices": [92- 102]}],[],[{"screen_name": "livedoornews"- "name": "\u30e9\u30a4\u30d6\u30c9\u30a2\u30cb\u30e5\u30fc\u30b9"- "id": 17306975- "id_str": "17306975"- "indices": [3- 16]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437354741432323,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @asahibeer_jp: ＼ #金メダル 獲得！！／ すごい！！！！！おめでとうございます！！！ #その輝きに乾杯 選手の頑張りを讃えて 引用RTで感動メッセージを贈ろう！ #ビールがうまいこの瞬間がたまらない 抽選で #スーパードライ 24本プレゼント RTで乾杯…,oxcuzxryh,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u91d1\u30e1\u30c0\u30eb"- "indices": [20- 25]}- {"text": "\u305d\u306e\u8f1d\u304d\u306b\u4e7e\u676f"- "indices": [54- 62]}- {"text": "\u30d3\u30fc\u30eb\u304c\u3046\u307e\u3044\u3053\u306e\u77ac\u9593\u304c\u305f\u307e\u3089\u306a\u3044"- "indices": [92- 110]}- {"text": "\u30b9\u30fc\u30d1\u30fc\u30c9\u30e9\u30a4"- "indices": [116- 124]}],[],[{"screen_name": "asahibeer_jp"- "name": "\u30a2\u30b5\u30d2\u30d3\u30fc\u30eb ASAHIBEER"- "id": 561669474- "id_str": "561669474"- "indices": [3- 16]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437354691031046,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,銀メダルも十分素晴らしいです！！🥈 感動をありがとう！！ お疲れ様でした🎊,__shukurimuchan,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437354925953029,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @ws_bn: えぐいてぇぇ #tokyo2020 #サッカー,1jikuuline,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "tokyo2020"- "indices": [19- 29]}- {"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [30- 35]}],[],[{"screen_name": "ws_bn"- "name": "\u308f\u305a\u307c\u30fc\u3093\u3010\u03b1D\u301119\u300123\u914d\u4fe1"- "id": 889852000828964866- "id_str": "889852000828964866"- "indices": [3- 9]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437355030827011,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,最後吉田さんで決まったし最高だった。 #サッカー,ilyuenli,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [19- 24]}],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437354976235521,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @Tokyo2020jp: #サッカー 男子 準々決勝⚽ 🇯🇵日本 vs ニュージーランド🇳🇿 PK戦の末、日本代表が勝利‼ ベスト4進出決定です✨ @jfa_samuraiblue #Tokyo2020 #オリンピック https://t.co/03FEWjVtFK,mi_ma_haruru,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [17- 22]}- {"text": "Tokyo2020"- "indices": [98- 108]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [109- 116]}],[],[{"screen_name": "Tokyo2020jp"- "name": "Tokyo 2020"- "id": 313297298- "id_str": "313297298"- "indices": [3- 15]}- {"screen_name": "jfa_samuraiblue"- "name": "\u30b5\u30c3\u30ab\u30fc\u65e5\u672c\u4ee3\u8868\u3010U24\u3011#Tokyo2020 \u6e96\u3005\u6c7a\u52dd vs\ud83c\uddf3\ud83c\uddff7.31@\u30ab\u30b7\u30de"- "id": 108260481- "id_str": "108260481"- "indices": [80- 96]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437355160850438,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,たけにとってスペイン🇪🇸は地元同然やもんなぁ〜 勝って決勝へ行ってくだせぃ！！！ #サッカー #Tokyo2020 #東京2020 #オリンピック #金メダル,shigumapuun_GSP,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [41- 46]}- {"text": "Tokyo2020"- "indices": [49- 59]}- {"text": "\u6771\u4eac2020"- "indices": [81- 88]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [110- 117]}- {"text": "\u91d1\u30e1\u30c0\u30eb"- "indices": [134- 139]}],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437355202809856,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,120分＋PK戦、お疲れ様でした！ 次はスペイン戦。吉田キャプテンのインタビューが頼もしいなぁ #daihyo #サッカー #サッカーU24日本代表,snowbird_yt,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "daihyo"- "indices": [48- 55]}- {"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [57- 62]}- {"text": "\u30b5\u30c3\u30ab\u30fcU24\u65e5\u672c\u4ee3\u8868"- "indices": [63- 75]}],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437355383148545,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,久保ハキハキしてていいな。 #サッカー,R8YpQlg6YZP1kyw,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [16- 21]}],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437355391475713,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,うわあああサッカー日本男子おめでとう〜！！！(ネット中継のタイムラグ) #サッカー,ponponponjuliet,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [36- 41]}],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437355391524865,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,谷神！！！ #Tokyo2020 #サッカー #daihyo,gunjo_12,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "Tokyo2020"- "indices": [6- 16]}- {"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [17- 22]}- {"text": "daihyo"- "indices": [23- 30]}],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437355420884994,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,スタジアムは最悪だけど、茨城出身2人がPK決めた！ #サッカー,z5IN9T3lSo0hOK,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [26- 31]}],[],[],[]
Sat Jul 31 11:47:28 +0000 2021,1421437354481389578,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @MomentsJapan: #サッカー 男子の日本代表はニュージーランド代表とのPK戦を制し、ベスト4進出を決めました #Tokyo2020 https://t.co/BaYoI0UQMO,Route58man,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [18- 23]}- {"text": "Tokyo2020"- "indices": [64- 74]}],[{"url": "https://t.co/BaYoI0UQMO"- "expanded_url": "https://twitter.com/i/events/1410001683858354177"- "display_url": "twitter.com/i/events/14100\u2026"- "indices": [75- 98]}],[{"screen_name": "MomentsJapan"- "name": "Twitter \u30e2\u30fc\u30e1\u30f3\u30c8"- "id": 3896350692- "id_str": "3896350692"- "indices": [3- 16]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437355634819076,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @J_League: #谷晃生 がPKをストップ！！！！！ #Tokyo2020 #daihyo #U24日本代表 #Ｊリーグ https://t.co/nUlLQhHYDa,redhot56711,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u8c37\u6643\u751f"- "indices": [14- 18]}- {"text": "Tokyo2020"- "indices": [34- 44]}- {"text": "daihyo"- "indices": [46- 53]}- {"text": "U24\u65e5\u672c\u4ee3\u8868"- "indices": [54- 62]}- {"text": "\uff2a\u30ea\u30fc\u30b0"- "indices": [63- 68]}],[],[{"screen_name": "J_League"- "name": "\uff2a\u30ea\u30fc\u30b0\uff08\u65e5\u672c\u30d7\u30ed\u30b5\u30c3\u30ab\u30fc\u30ea\u30fc\u30b0\uff09"- "id": 2805040110- "id_str": "2805040110"- "indices": [3- 12]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437355810988034,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @jfa_samuraiblue: ⚽試合終了⚽ 🏆#Tokyo2020 準々決勝 🇯🇵#U24日本代表 0-0(PK 4-2) U-24ニュージーランド代表🇳🇿 ⌚️18:00KO 📺NHK総合にて放送中 🔗https://t.co/DC8wCeBmxG #jfa…,la_byakuya_,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "Tokyo2020"- "indices": [30- 40]}- {"text": "U24\u65e5\u672c\u4ee3\u8868"- "indices": [48- 56]}- {"text": "jfa"- "indices": [135- 139]}],[{"url": "https://t.co/DC8wCeBmxG"- "expanded_url": "http://www.jfa.jp/national_team/u24_2021/tokyo_olympic_2020/schedule_result/"- "display_url": "jfa.jp/national_team/\u2026"- "indices": [110- 133]}],[{"screen_name": "jfa_samuraiblue"- "name": "\u30b5\u30c3\u30ab\u30fc\u65e5\u672c\u4ee3\u8868\u3010U24\u3011#Tokyo2020 \u6e96\u6c7a\u52dd vs\ud83c\uddea\ud83c\uddf88.3@\u57fc\u7389"- "id": 108260481- "id_str": "108260481"- "indices": [3- 19]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437355857039362,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @nhk_sports: 【速報動画】 #サッカー 男子 準々決勝 日本×ニュージーランド PK戦に突入 ゴールキーパー #谷晃生 選手の好セーブをご覧ください PC💻スマホ📱でもご覧いただけます☟ https://t.co/NVtjyCKVfx #東京五輪 ＃東京…,zOqRVjarbbWk8NI,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [23- 28]}- {"text": "\u8c37\u6643\u751f"- "indices": [64- 68]}- {"text": "\u6771\u4eac\u4e94\u8f2a"- "indices": [129- 134]}],[{"url": "https://t.co/NVtjyCKVfx"- "expanded_url": "https://plus.nhk.jp/?cid=2020hk-tw-sports-livecut-0731"- "display_url": "plus.nhk.jp/?cid=2020hk-tw\u2026"- "indices": [104- 127]}],[{"screen_name": "nhk_sports"- "name": "NHK\u30b9\u30dd\u30fc\u30c4"- "id": 522820087- "id_str": "522820087"- "indices": [3- 14]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437356163223558,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,RT @guardien_ange: 佐野美代子さんのブログ 『枠珍やロックダウン反対のロンドンでのデモ』 #アメブロ https://t.co/T7WKRMqrw7,dreamwood5153,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30a2\u30e1\u30d6\u30ed"- "indices": [54- 59]}],[{"url": "https://t.co/T7WKRMqrw7"- "expanded_url": "https://ameblo.jp/sano-miyoko/entry-12689593012.html"- "display_url": "ameblo.jp/sano-miyoko/en\u2026"- "indices": [61- 84]}],[{"screen_name": "guardien_ange"- "name": "guardien_ange"- "id": 1306738408589418497- "id_str": "1306738408589418497"- "indices": [3- 17]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437356339449860,<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>,あ,rio_xx_rio,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437356599509000,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,谷えらいぞ！ #サッカー,saa_prfm,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [7- 12]}],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437357199282179,<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>,@Qultfx え,xBee1_,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[{"screen_name": "Qultfx"- "name": "Qult"- "id": 1369420865906049027- "id_str": "1369420865906049027"- "indices": [0- 7]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437357291569159,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,予選敗退した選手の親にインタビューをする空気の読めなさ… NHKでオリンピック中継やってくれぇ…！！ 日テレ…(怒) #陸上競技 #オリンピック #東京2020 #日本テレビ,Chihi_Soliloquy,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u9678\u4e0a\u7af6\u6280"- "indices": [59- 64]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [66- 73]}- {"text": "\u6771\u4eac2020"- "indices": [74- 81]}- {"text": "\u65e5\u672c\u30c6\u30ec\u30d3"- "indices": [82- 88]}],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437356851154948,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,PK観てられにゃかったにゃ😿 #オリンピック #サッカー https://t.co/vzZ4FcnOC3,budou_koubou,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [15- 22]}- {"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [23- 28]}],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437357253820418,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @totototo0320: 皆さん自分のこの引リツにいいねお願い致しますm(_ _)m 引リツ先でも激アツ企画やってますのでそちらの参加も忘れずに！,ryou_pin,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[{"screen_name": "totototo0320"- "name": "\ud83c\udf39\u3068\u3082\ud83c\udf39"- "id": 1053136635490009088- "id_str": "1053136635490009088"- "indices": [3- 16]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437357509595143,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,三笘にロングボールで「ほら行ってこい」は流石に酷 これで三笘をよく分かってない人は「やっぱ三笘だめじゃん」って言う 可哀想すぎない？ #サッカー　#サッカー日本代表,usoynoh_6,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [67- 72]}- {"text": "\u30b5\u30c3\u30ab\u30fc\u65e5\u672c\u4ee3\u8868"- "indices": [73- 82]}],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437357463511040,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @shirai_universe: よし！！！！！ さぁ打倒スペイン！！！！ #サッカー,boooooooo____m,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [42- 47]}],[],[{"screen_name": "shirai_universe"- "name": "\u767d\u4e95\u60a0\u4ecb"- "id": 4825664978- "id_str": "4825664978"- "indices": [3- 19]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437357690036233,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @Tokyo2020jp: 🏅メダル速報🏅 #柔道 混合団体 日本代表が #銀メダル 獲得🥋 #Tokyo2020 #オリンピック https://t.co/Ef6EzqF05A,shiro_dayo,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u67d4\u9053"- "indices": [26- 29]}- {"text": "\u9280\u30e1\u30c0\u30eb"- "indices": [41- 46]}- {"text": "Tokyo2020"- "indices": [52- 62]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [63- 70]}],[],[{"screen_name": "Tokyo2020jp"- "name": "Tokyo 2020"- "id": 313297298- "id_str": "313297298"- "indices": [3- 15]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437357765521410,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @gorin: #柔道 日本代表の皆さん、連日たくさんの感動をありがとうございました☺️🙌 @ajjf_judo #Tokyo2020 #オリンピック https://t.co/FYZt8P6m13,PNSkJuegbTfb3fe,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u67d4\u9053"- "indices": [11- 14]}- {"text": "Tokyo2020"- "indices": [61- 71]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [72- 79]}],[],[{"screen_name": "gorin"- "name": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "id": 2809683683- "id_str": "2809683683"- "indices": [3- 9]}- {"screen_name": "ajjf_judo"- "name": "\u5168\u65e5\u672c\u67d4\u9053\u9023\u76df(AJJF)"- "id": 3048524455- "id_str": "3048524455"- "indices": [50- 60]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437357446758405,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @livedoornews: 【東京五輪速報】男子サッカー 準々決勝 試合終了 守護神・谷晃生がPKストップ！ 日本、ベスト4進出！準決勝でスペインと対戦へ！！ #サッカー #Tokyo2020 写真：Getty Images https://t.co/3ISquYn…,netadayo_,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [86- 91]}- {"text": "Tokyo2020"- "indices": [92- 102]}],[],[{"screen_name": "livedoornews"- "name": "\u30e9\u30a4\u30d6\u30c9\u30a2\u30cb\u30e5\u30fc\u30b9"- "id": 17306975- "id_str": "17306975"- "indices": [3- 16]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437357840953353,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @Tokyo2020jp: #サッカー 男子 準々決勝⚽ 🇯🇵日本 vs ニュージーランド🇳🇿 PK戦の末、日本代表が勝利‼ ベスト4進出決定です✨ @jfa_samuraiblue #Tokyo2020 #オリンピック https://t.co/03FEWjVtFK,saozou,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [17- 22]}- {"text": "Tokyo2020"- "indices": [98- 108]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [109- 116]}],[],[{"screen_name": "Tokyo2020jp"- "name": "Tokyo 2020"- "id": 313297298- "id_str": "313297298"- "indices": [3- 15]}- {"screen_name": "jfa_samuraiblue"- "name": "\u30b5\u30c3\u30ab\u30fc\u65e5\u672c\u4ee3\u8868\u3010U24\u3011#Tokyo2020 \u6e96\u3005\u6c7a\u52dd vs\ud83c\uddf3\ud83c\uddff7.31@\u30ab\u30b7\u30de"- "id": 108260481- "id_str": "108260481"- "indices": [80- 96]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437358205915137,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @nhk_sports: 【速報動画】 #サッカー 男子 準々決勝 日本×ニュージーランド PK戦に突入 ゴールキーパー #谷晃生 選手の好セーブをご覧ください PC💻スマホ📱でもご覧いただけます☟ https://t.co/NVtjyCKVfx #東京五輪 ＃東京…,FCtomsonia,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [23- 28]}- {"text": "\u8c37\u6643\u751f"- "indices": [64- 68]}- {"text": "\u6771\u4eac\u4e94\u8f2a"- "indices": [129- 134]}],[{"url": "https://t.co/NVtjyCKVfx"- "expanded_url": "https://plus.nhk.jp/?cid=2020hk-tw-sports-livecut-0731"- "display_url": "plus.nhk.jp/?cid=2020hk-tw\u2026"- "indices": [104- 127]}],[{"screen_name": "nhk_sports"- "name": "NHK\u30b9\u30dd\u30fc\u30c4"- "id": 522820087- "id_str": "522820087"- "indices": [3- 14]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437358289821701,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,横から聞こえてくるポ将の他局のインタビュー、一言一句同じで笑う。 #サッカー,takaya_78,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [33- 38]}],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437358285549574,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @inoueshin0: コロナ病棟の看護師の声：感染した子どもと妊婦を受け入れている。すでに満床のため相対的に軽い症状の子どもから退院してもらうような状況だが親御さんからすれば「この症状で退院ですか？」というケースが増え私達も辛く医療崩壊ではと思う。 #医療崩壊でも五輪…,tatsu7474,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[{"screen_name": "inoueshin0"- "name": "\u4e95\u4e0a\u4f38@\u96d1\u8a8cKOKKO"- "id": 907890833369661445- "id_str": "907890833369661445"- "indices": [3- 14]}],[]
Sat Jul 31 11:47:29 +0000 2021,1421437358402985990,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,久保くん頼りになるなぁ...強い意志が伝わる #サッカー,hitomi1103soc,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [23- 28]}],[],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437358356910085,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,『ワクチン自体意味なし　副反応がある分危険』 #アメブロ https://t.co/qomUlfOOfJ,yunyunyun1117,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30a2\u30e1\u30d6\u30ed"- "indices": [23- 28]}],[{"url": "https://t.co/qomUlfOOfJ"- "expanded_url": "https://ameblo.jp/don1110/entry-12689610076.html"- "display_url": "ameblo.jp/don1110/entry-\u2026"- "indices": [29- 52]}],[],[]
Sat Jul 31 11:47:29 +0000 2021,1421437358390403075,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @Tokyo2020jp: #サッカー 男子 準々決勝⚽ 🇯🇵日本 vs ニュージーランド🇳🇿 PK戦の末、日本代表が勝利‼ ベスト4進出決定です✨ @jfa_samuraiblue #Tokyo2020 #オリンピック https://t.co/03FEWjVtFK,potahanyu,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [17- 22]}- {"text": "Tokyo2020"- "indices": [98- 108]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [109- 116]}],[],[{"screen_name": "Tokyo2020jp"- "name": "Tokyo 2020"- "id": 313297298- "id_str": "313297298"- "indices": [3- 15]}- {"screen_name": "jfa_samuraiblue"- "name": "\u30b5\u30c3\u30ab\u30fc\u65e5\u672c\u4ee3\u8868\u3010U24\u3011#Tokyo2020 \u6e96\u3005\u6c7a\u52dd vs\ud83c\uddf3\ud83c\uddff7.31@\u30ab\u30b7\u30de"- "id": 108260481- "id_str": "108260481"- "indices": [80- 96]}],[]
